Iteración 252: Mejor evaluación: 880, Peor evaluación: 300, Promedio evaluación: 732.5500617121868, Diversidad Hamming: 2.7498039215686276, Diversidad Euclidiana: 1.5757848203581377
Iteración 253: Mejor evaluación: 880, Peor evaluación: 350, Promedio evaluación: 750.8828739933483, Diversidad Hamming: 2.2509803921568627, Diversidad Euclidiana: 1.4026067508676536
Iteración 254: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 752.5982997417723, Diversidad Hamming: 2.1631372549019607, Diversidad Euclidiana: 1.3699107665303503
Iteración 255: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 758.8481694787292, Diversidad Hamming: 2.0925490196078433, Diversidad Euclidiana: 1.3572898206857305
Iteración 256: Mejor evaluación: 880, Peor evaluación: 260, Promedio evaluación: 756.6789867001489, Diversidad Hamming: 2.3090196078431373, Diversidad Euclidiana: 1.4457019932229096
Iteración 257: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 753.5355717814471, Diversidad Hamming: 2.6698039215686276, Diversidad Euclidiana: 1.5469063813042194
Iteración 258: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 754.3168054985667, Diversidad Hamming: 2.4847058823529413, Diversidad Euclidiana: 1.474013395076307
Iteración 259: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 754.0211478473226, Diversidad Hamming: 2.276078431372549, Diversidad Euclidiana: 1.4271685443627027
Iteración 260: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 764.0693974530731, Diversidad Hamming: 2.116078431372549, Diversidad Euclidiana: 1.3451523323958006
Iteración 261: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 750.760188922615, Diversidad Hamming: 2.592941176470588, Diversidad Euclidiana: 1.518474650097676
Iteración 262: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 760.3800944613075, Diversidad Hamming: 2.307450980392157, Diversidad Euclidiana: 1.4188531248213059
Iteración 263: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 755.5822040933988, Diversidad Hamming: 2.4752941176470586, Diversidad Euclidiana: 1.4879229356989263
Iteración 264: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 754.8499255761112, Diversidad Hamming: 2.2854901960784315, Diversidad Euclidiana: 1.407759147133126
Iteración 265: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 743.0131980821732, Diversidad Hamming: 2.5898039215686275, Diversidad Euclidiana: 1.5353638430056515
Iteración 266: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 744.4477755116748, Diversidad Hamming: 2.4862745098039216, Diversidad Euclidiana: 1.4959663593075756
Iteración 267: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 749.4787897166217, Diversidad Hamming: 2.3701960784313725, Diversidad Euclidiana: 1.4676084278067114
Iteración 268: Mejor evaluación: 880, Peor evaluación: 600, Promedio evaluación: 776.1119438779187, Diversidad Hamming: 1.6125490196078431, Diversidad Euclidiana: 1.1235363068109787
Iteración 269: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 777.4677366448418, Diversidad Hamming: 1.9498039215686274, Diversidad Euclidiana: 1.3013617611618271
Iteración 270: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 773.4397506753621, Diversidad Hamming: 2.0784313725490198, Diversidad Euclidiana: 1.33158881328781
Iteración 271: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 782.1120322004261, Diversidad Hamming: 1.9858823529411764, Diversidad Euclidiana: 1.3163828157480417
Iteración 272: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 777.820721982566, Diversidad Hamming: 1.8509803921568628, Diversidad Euclidiana: 1.2517512792945253
Iteración 273: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 762.6358511873615, Diversidad Hamming: 2.3717647058823528, Diversidad Euclidiana: 1.472391108637895
Iteración 274: Mejor evaluación: 880, Peor evaluación: 600, Promedio evaluación: 774.5532197113278, Diversidad Hamming: 2.131764705882353, Diversidad Euclidiana: 1.3378173231659891
Iteración 275: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 770.8060216203697, Diversidad Hamming: 2.061176470588235, Diversidad Euclidiana: 1.3422063472715213
Iteración 276: Mejor evaluación: 880, Peor evaluación: 580, Promedio evaluación: 787.7559519866554, Diversidad Hamming: 1.7631372549019608, Diversidad Euclidiana: 1.2237903312720084
Iteración 277: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 778.1917014835237, Diversidad Hamming: 2.2180392156862747, Diversidad Euclidiana: 1.38945768186614
Iteración 278: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 763.6056546633305, Diversidad Hamming: 2.3733333333333335, Diversidad Euclidiana: 1.4740633408210313
Iteración 279: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 767.8812587042142, Diversidad Hamming: 2.268235294117647, Diversidad Euclidiana: 1.4247169229640952
Iteración 280: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 758.0582764109306, Diversidad Hamming: 2.575686274509804, Diversidad Euclidiana: 1.522265852433295
Iteración 281: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 741.6761970289947, Diversidad Hamming: 2.9929411764705884, Diversidad Euclidiana: 1.6562589331657218
Iteración 282: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 742.8969220439092, Diversidad Hamming: 2.3937254901960783, Diversidad Euclidiana: 1.447605469842666
Iteración 283: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 756.7425786690135, Diversidad Hamming: 2.2180392156862747, Diversidad Euclidiana: 1.3998112238827276
Iteración 284: Mejor evaluación: 880, Peor evaluación: 550, Promedio evaluación: 767.4889363933303, Diversidad Hamming: 2.2572549019607844, Diversidad Euclidiana: 1.4357998373179015
Iteración 285: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 769.5287819221553, Diversidad Hamming: 2.4172549019607845, Diversidad Euclidiana: 1.4795867140843457
Iteración 286: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 768.5879203728423, Diversidad Hamming: 2.4423529411764706, Diversidad Euclidiana: 1.487294919065502
Iteración 287: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 769.9802346962251, Diversidad Hamming: 2.3701960784313725, Diversidad Euclidiana: 1.4574918077861205
Iteración 288: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 764.0097251912498, Diversidad Hamming: 2.374901960784314, Diversidad Euclidiana: 1.4567727513696875
Iteración 289: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 775.4362351446446, Diversidad Hamming: 1.9890196078431372, Diversidad Euclidiana: 1.3117996303953487
Iteración 290: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 762.7181175723223, Diversidad Hamming: 2.2415686274509805, Diversidad Euclidiana: 1.4276921712636725
Iteración 291: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 758.9080783940043, Diversidad Hamming: 2.368627450980392, Diversidad Euclidiana: 1.439535216452994
Iteración 292: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 758.9638431185708, Diversidad Hamming: 2.183529411764706, Diversidad Euclidiana: 1.3782518946211761
Iteración 293: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 759.0897646965403, Diversidad Hamming: 2.356078431372549, Diversidad Euclidiana: 1.4508727099513878
Iteración 294: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 748.4664509757212, Diversidad Hamming: 2.5631372549019606, Diversidad Euclidiana: 1.5331907359408066
Iteración 295: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 760.7038137231548, Diversidad Hamming: 2.16, Diversidad Euclidiana: 1.3758846628504462
Iteración 296: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 773.9793578419695, Diversidad Hamming: 2.0580392156862746, Diversidad Euclidiana: 1.3172513050398815
Iteración 297: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 772.2837965680436, Diversidad Hamming: 2.1427450980392155, Diversidad Euclidiana: 1.3458497394437896
Iteración 298: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 758.2007218134336, Diversidad Hamming: 2.451764705882353, Diversidad Euclidiana: 1.4771827929150274
Iteración 299: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 775.963106004756, Diversidad Hamming: 2.0564705882352943, Diversidad Euclidiana: 1.3229004524083647
Iteración 300: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 788.6678275121819, Diversidad Hamming: 1.556078431372549, Diversidad Euclidiana: 1.102122005704909
Iteración 301: Mejor evaluación: 880, Peor evaluación: 550, Promedio evaluación: 788.6476392462871, Diversidad Hamming: 1.8086274509803921, Diversidad Euclidiana: 1.2448678743791133
Iteración 302: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 771.0885255054965, Diversidad Hamming: 2.27921568627451, Diversidad Euclidiana: 1.4098504983792801
Iteración 303: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 775.8383803998071, Diversidad Hamming: 2.0345098039215688, Diversidad Euclidiana: 1.3426808931612808
Iteración 304: Mejor evaluación: 880, Peor evaluación: 560, Promedio evaluación: 778.5074254940212, Diversidad Hamming: 2.12078431372549, Diversidad Euclidiana: 1.3809626064669211
Iteración 305: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 764.743908825442, Diversidad Hamming: 2.6023529411764708, Diversidad Euclidiana: 1.5402432098886136
Iteración 306: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 761.0974446087994, Diversidad Hamming: 2.4345098039215687, Diversidad Euclidiana: 1.4622199044518942
Iteración 307: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 774.7644085789095, Diversidad Hamming: 1.9529411764705882, Diversidad Euclidiana: 1.2888157953218646
Iteración 308: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 772.5782827208272, Diversidad Hamming: 2.1882352941176473, Diversidad Euclidiana: 1.3899712337147923
Iteración 309: Mejor evaluación: 880, Peor evaluación: 240, Promedio evaluación: 758.4460041055117, Diversidad Hamming: 2.5098039215686274, Diversidad Euclidiana: 1.48171851244079
Iteración 310: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 763.2426098958931, Diversidad Hamming: 2.172549019607843, Diversidad Euclidiana: 1.3467756944444214
Iteración 311: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 780.4448343597112, Diversidad Hamming: 1.7647058823529411, Diversidad Euclidiana: 1.2205431013067884
Iteración 312: Mejor evaluación: 880, Peor evaluación: 350, Promedio evaluación: 768.1635936504438, Diversidad Hamming: 2.4, Diversidad Euclidiana: 1.4578815708573238
Iteración 313: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 761.9249340801239, Diversidad Hamming: 2.4752941176470586, Diversidad Euclidiana: 1.4926152123547696
Iteración 314: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 773.9036435106502, Diversidad Hamming: 2.028235294117647, Diversidad Euclidiana: 1.3192190133147255
Iteración 315: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 778.6184884219917, Diversidad Hamming: 2.036078431372549, Diversidad Euclidiana: 1.3251159830575086
Iteración 316: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 769.7994402894273, Diversidad Hamming: 2.2572549019607844, Diversidad Euclidiana: 1.384930632820071
Iteración 317: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 774.9977593603999, Diversidad Hamming: 1.9152941176470588, Diversidad Euclidiana: 1.2674636674931576
Iteración 318: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 770.734173797847, Diversidad Hamming: 2.1772549019607843, Diversidad Euclidiana: 1.3736008680219083
Iteración 319: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 766.5435574871588, Diversidad Hamming: 2.017254901960784, Diversidad Euclidiana: 1.291058117089082
Iteración 320: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 764.3502101161284, Diversidad Hamming: 2.1411764705882352, Diversidad Euclidiana: 1.3549513737866616
Iteración 321: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 747.6653011364956, Diversidad Hamming: 2.3372549019607844, Diversidad Euclidiana: 1.4501843544661286
Iteración 322: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 744.2248074309929, Diversidad Hamming: 2.723137254901961, Diversidad Euclidiana: 1.583386422119944
Iteración 323: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 742.7986782253004, Diversidad Hamming: 2.6980392156862747, Diversidad Euclidiana: 1.5649507004660754
Iteración 324: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 770.9091430342188, Diversidad Hamming: 1.824313725490196, Diversidad Euclidiana: 1.2017857694562437
Iteración 325: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 791.1408460269133, Diversidad Hamming: 1.4525490196078432, Diversidad Euclidiana: 1.0225747330202346
Iteración 326: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 777.5312073271821, Diversidad Hamming: 1.9341176470588235, Diversidad Euclidiana: 1.2672196812309189
Iteración 327: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 767.1969762126107, Diversidad Hamming: 2.3701960784313725, Diversidad Euclidiana: 1.4610606602643528
Iteración 328: Mejor evaluación: 880, Peor evaluación: 350, Promedio evaluación: 760.4612332043446, Diversidad Hamming: 2.5098039215686274, Diversidad Euclidiana: 1.4992543342638587
Iteración 329: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 739.5443420923684, Diversidad Hamming: 3.011764705882353, Diversidad Euclidiana: 1.6651347922145836
Iteración 330: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 735.752563203047, Diversidad Hamming: 2.6901960784313728, Diversidad Euclidiana: 1.5666968144407862
Iteración 331: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 755.6213796407392, Diversidad Hamming: 2.196078431372549, Diversidad Euclidiana: 1.3912668576543683
Iteración 332: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 771.8302976635068, Diversidad Hamming: 1.968627450980392, Diversidad Euclidiana: 1.3018122223799546
Iteración 333: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 788.1700507925377, Diversidad Hamming: 1.7584313725490197, Diversidad Euclidiana: 1.2099736791761733
Iteración 334: Mejor evaluación: 880, Peor evaluación: 580, Promedio evaluación: 801.4379665727395, Diversidad Hamming: 1.728627450980392, Diversidad Euclidiana: 1.2027988170955892
Iteración 335: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 796.50329701186, Diversidad Hamming: 2.015686274509804, Diversidad Euclidiana: 1.3124871561593392
Iteración 336: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 790.0163543882829, Diversidad Hamming: 2.0501960784313726, Diversidad Euclidiana: 1.3455847088503883
Iteración 337: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 795.0081771941415, Diversidad Hamming: 1.8337254901960784, Diversidad Euclidiana: 1.2469228544390063
Iteración 338: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 777.2099709500119, Diversidad Hamming: 2.1270588235294117, Diversidad Euclidiana: 1.3799610779649998
Iteración 339: Mejor evaluación: 880, Peor evaluación: 570, Promedio evaluación: 767.2324364553981, Diversidad Hamming: 2.464313725490196, Diversidad Euclidiana: 1.4929926093580372
Iteración 340: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 757.2436692080912, Diversidad Hamming: 2.4737254901960783, Diversidad Euclidiana: 1.499518518299371
Iteración 341: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 766.3669326432613, Diversidad Hamming: 2.312156862745098, Diversidad Euclidiana: 1.4252862321870459
Iteración 342: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 763.9677800471209, Diversidad Hamming: 2.235294117647059, Diversidad Euclidiana: 1.3820076231034122
Iteración 343: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 778.4544782588546, Diversidad Hamming: 2.0109803921568625, Diversidad Euclidiana: 1.3110700793817374
Iteración 344: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 787.8546901098194, Diversidad Hamming: 1.7443137254901961, Diversidad Euclidiana: 1.1812120933954746
Iteración 345: Mejor evaluación: 880, Peor evaluación: 580, Promedio evaluación: 782.0645999568706, Diversidad Hamming: 1.9466666666666668, Diversidad Euclidiana: 1.2931824527701974
Iteración 346: Mejor evaluación: 880, Peor evaluación: 590, Promedio evaluación: 787.698966645102, Diversidad Hamming: 1.584313725490196, Diversidad Euclidiana: 1.1147639531276399
Iteración 347: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 770.0259539107863, Diversidad Hamming: 2.3780392156862744, Diversidad Euclidiana: 1.438539585182429
Iteración 348: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 761.9737612691185, Diversidad Hamming: 2.5254901960784313, Diversidad Euclidiana: 1.513717445714836
Iteración 349: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 756.4770767129907, Diversidad Hamming: 2.5803921568627453, Diversidad Euclidiana: 1.53586459002369
Iteración 350: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 756.0816756113973, Diversidad Hamming: 2.6164705882352943, Diversidad Euclidiana: 1.5536991138137617
Iteración 351: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 741.7663280017771, Diversidad Hamming: 2.8266666666666667, Diversidad Euclidiana: 1.6096260521046486
Iteración 352: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 740.5890463538296, Diversidad Hamming: 2.4862745098039216, Diversidad Euclidiana: 1.5098547246441418
Iteración 353: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 731.8631506278953, Diversidad Hamming: 2.988235294117647, Diversidad Euclidiana: 1.6741118934105095
Iteración 354: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 733.578634137477, Diversidad Hamming: 2.6933333333333334, Diversidad Euclidiana: 1.575093688423728
Iteración 355: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 729.2402974608954, Diversidad Hamming: 2.804705882352941, Diversidad Euclidiana: 1.6036773887463867
Iteración 356: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 735.5025016716241, Diversidad Hamming: 2.644705882352941, Diversidad Euclidiana: 1.5557638955779223
Iteración 357: Mejor evaluación: 880, Peor evaluación: 300, Promedio evaluación: 722.0649763260081, Diversidad Hamming: 2.7811764705882354, Diversidad Euclidiana: 1.5935236123933896
Iteración 358: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 731.718762672808, Diversidad Hamming: 2.5709803921568626, Diversidad Euclidiana: 1.5231285047717187
Iteración 359: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 745.9574205520903, Diversidad Hamming: 2.3890196078431374, Diversidad Euclidiana: 1.4522741464998392
Iteración 360: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 748.8610632172216, Diversidad Hamming: 2.4768627450980394, Diversidad Euclidiana: 1.4826573185339258
Iteración 361: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 747.6658257262579, Diversidad Hamming: 2.403137254901961, Diversidad Euclidiana: 1.4884881405336632
Iteración 362: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 746.8721285494034, Diversidad Hamming: 2.60078431372549, Diversidad Euclidiana: 1.532909136858927
Iteración 363: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 757.5537113335253, Diversidad Hamming: 2.1945098039215685, Diversidad Euclidiana: 1.3980336826484125
Iteración 364: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 758.5807772353901, Diversidad Hamming: 2.4815686274509803, Diversidad Euclidiana: 1.4972912925143573
Iteración 365: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 742.1335258725969, Diversidad Hamming: 2.503529411764706, Diversidad Euclidiana: 1.5024571869724148
Iteración 366: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 753.3216648970828, Diversidad Hamming: 2.20078431372549, Diversidad Euclidiana: 1.3916544025306268
Iteración 367: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 766.1706363701101, Diversidad Hamming: 2.1584313725490194, Diversidad Euclidiana: 1.3694784690091386
Iteración 368: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 768.085318185055, Diversidad Hamming: 2.059607843137255, Diversidad Euclidiana: 1.3061507971185262
Iteración 369: Mejor evaluación: 880, Peor evaluación: 310, Promedio evaluación: 767.768149288606, Diversidad Hamming: 2.2023529411764704, Diversidad Euclidiana: 1.3676382964570932
Iteración 370: Mejor evaluación: 880, Peor evaluación: 630, Promedio evaluación: 776.7272118992049, Diversidad Hamming: 1.948235294117647, Diversidad Euclidiana: 1.2887904152695573
Iteración 371: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 777.089096145681, Diversidad Hamming: 2.036078431372549, Diversidad Euclidiana: 1.3107858578883025
Iteración 372: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 776.3876853277425, Diversidad Hamming: 2.1019607843137256, Diversidad Euclidiana: 1.3610065823518533
Iteración 373: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 778.9781563893614, Diversidad Hamming: 2.1584313725490194, Diversidad Euclidiana: 1.380718821199986
Iteración 374: Mejor evaluación: 880, Peor evaluación: 350, Promedio evaluación: 771.1557448613473, Diversidad Hamming: 2.2415686274509805, Diversidad Euclidiana: 1.3909557443529368
Iteración 375: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 770.3817939993012, Diversidad Hamming: 2.0141176470588236, Diversidad Euclidiana: 1.3118803577219742
Iteración 376: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 786.2693283721997, Diversidad Hamming: 1.7976470588235294, Diversidad Euclidiana: 1.2244314489546373
Iteración 377: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 776.5660367351195, Diversidad Hamming: 2.244705882352941, Diversidad Euclidiana: 1.3974037669202881
Iteración 378: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 780.5379203283441, Diversidad Hamming: 1.8792156862745097, Diversidad Euclidiana: 1.2128489878695068
Iteración 379: Mejor evaluación: 880, Peor evaluación: 570, Promedio evaluación: 784.2885680073093, Diversidad Hamming: 2.0549019607843135, Diversidad Euclidiana: 1.336868453143808
Iteración 380: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 771.556048709537, Diversidad Hamming: 2.1772549019607843, Diversidad Euclidiana: 1.3576604805681058
Iteración 381: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 757.7388086684939, Diversidad Hamming: 2.2823529411764705, Diversidad Euclidiana: 1.4347202120686775
Iteración 382: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 754.261561196992, Diversidad Hamming: 2.5207843137254904, Diversidad Euclidiana: 1.501783797738355
Iteración 383: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 765.0719570690842, Diversidad Hamming: 2.2180392156862747, Diversidad Euclidiana: 1.3920342525813656
Iteración 384: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 767.9281353972872, Diversidad Hamming: 2.2854901960784315, Diversidad Euclidiana: 1.4128318381862492
Iteración 385: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 772.4934794633494, Diversidad Hamming: 2.0925490196078433, Diversidad Euclidiana: 1.3398201728982182
Iteración 386: Mejor evaluación: 880, Peor evaluación: 330, Promedio evaluación: 764.9722299277532, Diversidad Hamming: 2.2650980392156863, Diversidad Euclidiana: 1.39775027782344
Iteración 387: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 765.5253306501511, Diversidad Hamming: 2.1631372549019607, Diversidad Euclidiana: 1.3410470845267488
Iteración 388: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 781.5861947368403, Diversidad Hamming: 1.6250980392156862, Diversidad Euclidiana: 1.111293233726953
Iteración 389: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 789.322509133126, Diversidad Hamming: 1.4619607843137254, Diversidad Euclidiana: 1.0356939571494486
Iteración 390: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 770.739685939112, Diversidad Hamming: 2.2211764705882353, Diversidad Euclidiana: 1.382501136544062
Iteración 391: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 767.1345488519089, Diversidad Hamming: 2.3968627450980393, Diversidad Euclidiana: 1.465382060210318
Iteración 392: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 763.5672744259545, Diversidad Hamming: 2.2650980392156863, Diversidad Euclidiana: 1.4120932160802415
Iteración 393: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 771.6855979972909, Diversidad Hamming: 2.147450980392157, Diversidad Euclidiana: 1.377139947896596
Iteración 394: Mejor evaluación: 880, Peor evaluación: 290, Promedio evaluación: 768.2937793908022, Diversidad Hamming: 2.410980392156863, Diversidad Euclidiana: 1.4555178457909363
Iteración 395: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 755.911595577754, Diversidad Hamming: 2.3529411764705883, Diversidad Euclidiana: 1.4445897421630354
Iteración 396: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 742.955797788877, Diversidad Hamming: 2.7027450980392156, Diversidad Euclidiana: 1.5573503131427067
Iteración 397: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 763.438683208164, Diversidad Hamming: 1.9341176470588235, Diversidad Euclidiana: 1.2721628441277404
Iteración 398: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 765.5428710158467, Diversidad Hamming: 2.152156862745098, Diversidad Euclidiana: 1.3324730669726237
Iteración 399: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 757.7714355079233, Diversidad Hamming: 2.076862745098039, Diversidad Euclidiana: 1.3610943859750932
Iteración 400: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 731.7288550088635, Diversidad Hamming: 2.6258823529411766, Diversidad Euclidiana: 1.5409343308305228
Iteración 401: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 747.4330549554122, Diversidad Hamming: 2.244705882352941, Diversidad Euclidiana: 1.4248804213678974
Iteración 402: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 746.2655470855493, Diversidad Hamming: 2.6509803921568627, Diversidad Euclidiana: 1.5683275012325515
Iteración 403: Mejor evaluación: 880, Peor evaluación: 320, Promedio evaluación: 734.2112049153236, Diversidad Hamming: 2.723137254901961, Diversidad Euclidiana: 1.580163508660339
Iteración 404: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 742.8899161831521, Diversidad Hamming: 2.4847058823529413, Diversidad Euclidiana: 1.49933229408282
Iteración 405: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 760.0724090719682, Diversidad Hamming: 2.180392156862745, Diversidad Euclidiana: 1.4060404123899528
Iteración 406: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 764.2518908104939, Diversidad Hamming: 2.3498039215686273, Diversidad Euclidiana: 1.458589149378668
Iteración 407: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 752.812219915051, Diversidad Hamming: 2.5976470588235294, Diversidad Euclidiana: 1.545967709701242
