iteracion  mejor_solucion       peor_solucion                   promedio                             distancia_euclidiana                         distancia_hamming                             entropia
0               918                249                    651.41                             2.997298522085763                                    9.43131313131313                                        2.2275261452865216
1               918                332                    738.83                             2.6228839404280575                                    7.9911111111111115                                        2.130886972597781
2               918                420                    804.22                             2.2809346913347284                                    6.72                                        1.998811328631676
3               918                420                    849.4                             1.7444073490336414                                    5.009292929292929                                        1.6947810888376817
4               918                519                    886.2                             1.0654043149348902                                    3.021010101010101                                        1.2234177856125037
5               918                244                    807.11                             1.5817757215453394                                    4.873131313131313                                        1.9084592195199477
6               918                -975                    573.36                             3.062160180731111                                    9.716565656565656                                        2.3033560248012903
7               918                314                    704.94                             2.680861867639048                                    8.438585858585858                                        2.2902404428633267
8               918                314                    774.33                             2.1616169900203555                                    6.666464646464647                                        2.0404874775320585
9               918                314                    862.55                             0.9932126691853291                                    3.0402020202020203                                        1.2165095531495183
10               918                314                    890.53                             0.5228541402085177                                    1.5973737373737373                                        0.7223434990582063
11               918                222                    799.12                             1.6464094243781062                                    5.35070707070707                                        1.7690490007372188
12               918                -882                    624.29                             2.872952924114654                                    9.224848484848485                                        2.2989865250071726
13               918                211                    686.49                             2.5647027976270587                                    8.318383838383838                                        2.228739299955053
14               918                249                    782.43                             1.770161120808343                                    5.878787878787879                                        1.8552331163654328
15               918                249                    846.59                             1.0169111940744346                                    3.3424242424242423                                        1.221449668548285
16               918                298                    888.43                             0.4498657667389711                                    1.509090909090909                                        0.6449358119286973
17               918                346                    831.98                             1.261663711969086                                    4.115555555555556                                        1.491587311522525
18               918                -904                    645.33                             2.8077760228785005                                    8.997575757575758                                        2.278444834922036
19               918                184                    656.29                             2.8482111726721038                                    9.016767676767676                                        2.2962104027716377
20               918                230                    722.31                             2.493994796811241                                    7.803434343434343                                        2.221078597347068
21               918                346                    782.59                             1.9277534092904116                                    5.9947474747474745                                        1.9869316778534187
22               918                346                    864.92                             0.9224301317941519                                    2.7583838383838386                                        1.23617672932904
23               918                321                    833.14                             1.3149715787324376                                    4.134747474747475                                        1.5706303705607187
24               918                224                    720.96                             2.4583438133847917                                    7.835959595959596                                        2.1885207391798174
25               918                224                    688.03                             2.669001798607906                                    8.477575757575758                                        2.2421843401784205
26               918                225                    790.41                             1.8479287338805017                                    5.838181818181818                                        1.9191260323270787
27               918                372                    867.83                             0.8274380074449295                                    2.650909090909091                                        1.0289663634276363
28               918                372                    892.34                             0.38993544704111494                                    1.302828282828283                                        0.472685644653358
29               918                380                    849.77                             0.9543761343207594                                    2.967878787878788                                        1.2121765482910014
30               918                245                    736.22                             2.3212846165456282                                    7.457575757575758                                        2.172020631267695
31               918                232                    685.9                             2.599000361312258                                    8.292727272727273                                        2.2904283350012276
32               918                232                    774.72                             1.9020921836105182                                    6.061616161616161                                        2.00168488894644
33               918                314                    852.94                             1.007187043172078                                    3.133131313131313                                        1.3364225013587656
34               918                340                    888.49                             0.5241929170745314                                    1.616969696969697                                        0.7961947966853654
35               918                281                    856.78                             1.028916584592463                                    3.1105050505050507                                        1.3177557984285204
36               918                166                    740.13                             2.2194053093645696                                    7.142222222222222                                        2.18882835243135
37               918                216                    676.05                             2.632381846075702                                    8.495757575757576                                        2.2623512431281942
38               918                219                    741.15                             2.227967785197727                                    7.176161616161616                                        2.081079395920662
39               918                281                    820.52                             1.4339385243702931                                    4.584040404040404                                        1.6213766051630918
40               918                281                    865.28                             0.810162781927584                                    2.538989898989899                                        1.0805510463211532
41               918                167                    853.84                             0.9904694332000846                                    3.1804040404040403                                        1.1641115222192473
42               918                222                    755.54                             2.0735113161704337                                    6.533333333333333                                        2.0060913681453574
43               918                302                    716.52                             2.478110393327293                                    7.787878787878788                                        2.2370565901190393
44               918                302                    755.03                             2.2073630071200787                                    6.864444444444445                                        2.1425179952592797
45               918                302                    841.86                             1.157722424826194                                    3.452121212121212                                        1.4200095351128477
46               918                349                    871.76                             0.7239955728490257                                    2.173131313131313                                        0.9906179465693518
47               918                309                    846.65                             1.0469649555085803                                    3.2226262626262625                                        1.3492513126720993
48               918                343                    775.82                             1.9068545286520604                                    6.076767676767677                                        1.9388030210178493
49               918                -956                    698.59                             2.5049333106914835                                    8.025252525252526                                        2.197810733982492
50               918                -956                    721.7                             2.3098910696340726                                    7.286464646464647                                        2.1720019863756637
51               918                -956                    783.65                             1.6507336089450446                                    5.237171717171718                                        1.7928081767939168
52               918                243                    829.82                             1.2683267188303218                                    3.9820202020202022                                        1.5418257729817237
53               918                -932                    829.49                             1.092288378486414                                    3.346060606060606                                        1.3951857079875238
54               918                -932                    744.49                             1.9424320109469284                                    6.1842424242424245                                        1.980953946202854
55               918                325                    715.56                             2.4127510264340635                                    7.725050505050505                                        2.1761052334073923
56               918                261                    749.28                             2.1510032140317534                                    6.816363636363636                                        2.1112370700477707
57               918                261                    802.44                             1.5721349572693648                                    5.014949494949495                                        1.7044113609087879
58               918                261                    849.08                             1.0028608112196238                                    3.246060606060606                                        1.2306456711025582
59               918                342                    868.84                             0.8019394556987048                                    2.4832323232323232                                        1.07428887908323
60               918                200                    791.69                             1.7624948857582174                                    5.685252525252525                                        1.8741972625029608
61               918                -902                    707.6                             2.387471702768793                                    7.478989898989899                                        2.2157854047291528
62               918                -894                    744.88                             2.242969799611615                                    6.983232323232323                                        2.1902397007910586
63               918                -894                    820.28                             1.4294977659723915                                    4.4246464646464645                                        1.6377015857407473
64               918                -894                    856.71                             0.8972165956482621                                    2.7612121212121212                                        1.131874908358696
65               918                429                    861.22                             1.0172384559384242                                    3.0391919191919192                                        1.2954127773752193
66               918                -906                    800.33                             1.4877949676241038                                    4.651515151515151                                        1.7591533239118489
67               918                228                    726.51                             2.347407416710818                                    7.446060606060606                                        2.270332767896902
68               918                241                    712.78                             2.4738360752161146                                    7.847676767676767                                        2.245368244629749
69               918                281                    738.57                             2.262957786645582                                    7.189494949494949                                        2.096597835469942
70               918                421                    832.55                             1.3464679050011432                                    4.188282828282828                                        1.6115215527421483
71               918                344                    846.53                             1.1089551368249146                                    3.4654545454545453                                        1.4252249099793157
72               918                241                    814.4                             1.5597107084221438                                    4.95010101010101                                        1.7357868518378865
73               918                -1092                    718.7                             2.298651387182766                                    7.314141414141414                                        2.1631019969035283
74               918                -1092                    712.52                             2.391696814626821                                    7.601010101010101                                        2.2033668789700447
75               918                241                    763.97                             2.089153413825385                                    6.538787878787879                                        2.0943768168326895
76               918                247                    842.13                             1.172950454309914                                    3.5802020202020204                                        1.536239378603938
77               922                378                    860.23                             1.0493723320282855                                    3.136767676767677                                        1.417508085323212
78               922                306                    814.38                             1.7740274947689856                                    5.3145454545454545                                        1.9183808240958136
79               922                293                    789.77                             2.24918860241117                                    6.643030303030303                                        2.118123301818121
80               922                230                    742.68                             2.465654441186513                                    7.693333333333333                                        2.281308411157936
81               922                230                    754.51                             2.293742362143762                                    7.215959595959596                                        2.235566826657232
82               922                293                    809.52                             1.7568556314401467                                    5.444040404040404                                        1.9333365349188798
